0,7.225683255758451e-9,3.141592653589793
0.031415926535897934,7.2229377223397135e-9,-3.0943074986786945
0.06283185307179587,7.2147063779920395e-9,-3.0469995696553154
0.0942477796076938,7.201004993960616e-9,-2.9996459754006013
0.12566370614359174,7.181859867600241e-9,-2.9522235899233964
0.15707963267948966,7.157307841045487e-9,-2.904708932775519
0.18849555921538758,7.127396328855327e-9,-2.857078046881664
0.2199114857512855,7.092183356149462e-9,-2.8093063729128733
0.2513274122871834,7.051737609203174e-9,-2.761368619327024
0.28274333882308134,7.006138500927718e-9,-2.7132386271969438
0.31415926535897926,6.955476254138164e-9,-2.6648892289494635
0.3455751918948772,6.899852006000289e-9,-2.6162921001509365
0.3769911184307751,6.839377937556092e-9,-2.5674176035020193
0.408407044966673,6.7741774327508725e-9,-2.518234624253977
0.43982297150257094,6.7043852719264e-9,-2.468710396340041
0.47123889803846886,6.630147865297448e-9,-2.4188103186407934
0.5026548245743668,6.551623532489329e-9,-2.3684977609884887
0.5340707511102648,6.468982834768104e-9,-2.317733859782581
0.5654866776461628,6.382408967128432e-9,-2.2664773034645735
0.5969026041820608,6.292098217886321e-9,-2.214684108619222
0.6283185307179587,6.198260503819879e-9,-2.16230738817485
0.6597344572538567,6.101119989151568e-9,-2.109297114123269
0.6911503837897547,6.000915796695064e-9,-2.0555998784379175
0.7225663103256527,5.897902819187232e-9,-2.001158657521349
0.7539822368615506,5.792352638047489e-9,-1.945912587660943
0.7853981633974486,5.684554555351023e-9,-1.8897967617335525
0.8168140899333466,5.574816742412911e-9,-1.83274206091021
0.8482300164692446,5.463467504713843e-9,-1.7746750395167068
0.8796459430051425,5.35085665752552e-9,-1.7155178866494398
0.9110618695410405,5.237356998975772e-9,-1.655188494751415
0.9424777960769385,5.123365856779114e-9,-1.5936006731853112
0.9738937226128365,5.009306670694623e-9,-1.530664553849792
1.0053096491487343,4.89563055413177e-9,-1.466287245822505
1.0367255756846323,4.782817754389692e-9,-1.4003738063111322
1.0681415022205303,4.6713789011135945e-9,-1.3328286048071598
1.0995574287564283,4.561855896400419e-9,-1.263557164551367
1.1309733552923262,4.454822258055384e-9,-1.1924685676473292
1.1623892818282242,4.35088268151851e-9,-1.1194785037741088
1.1938052083641222,4.250671539595197e-9,-1.0445130227649517
1.2252211349000202,4.154849998622491e-9,-0.9675130128585903
1.2566370614359181,4.0641014046410094e-9,-0.8884393637040465
1.288052987971816,3.979124596559842e-9,-0.807278682214259
1.319468914507714,3.900624851031677e-9,-0.724049309986218
1.350884841043612,3.829302272242665e-9,-0.6388072500310678
1.38230076757951,3.765837621981223e-9,-0.5516514647918552
1.413716694115408,3.7108758444335065e-9,-0.4627278853579264
1.445132620651306,3.6650078626797305e-9,-0.3722314118577215
1.476548547187204,3.6287515739547018e-9,-0.2804052285638889
1.507964473723102,3.6025332894369786e-9,-0.18753693567331195
1.539380400259,3.5866710774119515e-9,-0.09395131845982878
1.570796326794898,3.58136150403798e-9,3.695491166118283e-15
1.6022122533307959,3.5866710774119515e-9,0.09395131845983619
1.6336281798666938,3.60253328943698e-9,0.18753693567331936
1.6650441064025918,3.628751573954704e-9,0.2804052285638963
1.6964600329384898,3.6650078626797346e-9,0.3722314118577288
1.7278759594743878,3.710875844433511e-9,0.4627278853579318
1.7592918860102857,3.765837621981229e-9,0.5516514647918624
1.7907078125461837,3.82930227224266e-9,0.6388072500310688
1.8221237390820817,3.900624851031683e-9,0.7240493099862236
1.8535396656179797,3.9791245965598464e-9,0.8072786822142651
1.8849555921538776,4.064101404641018e-9,0.8884393637040541
1.9163715186897756,4.154849998622521e-9,0.9675130128586024
1.9477874452256736,4.250671539595211e-9,1.0445130227649586
1.9792033717615716,4.35088268151852e-9,1.1194785037741148
2.0106192982974695,4.454822258055395e-9,1.1924685676473354
2.0420352248333673,4.561855896400432e-9,1.2635571645513717
2.073451151369265,4.6713789011135995e-9,1.3328286048071645
2.104867077905163,4.782817754389706e-9,1.4003738063111355
2.1362830044410606,4.895630554131762e-9,1.466287245822506
2.1676989309769583,5.009306670694632e-9,1.5306645538497954
2.199114857512856,5.123365856779127e-9,1.5936006731853143
2.230530784048754,5.23735699897578e-9,1.6551884947514168
2.2619467105846516,5.350856657525521e-9,1.715517886649441
2.2933626371205493,5.46346750471384e-9,1.7746750395167068
2.324778563656447,5.574816742412915e-9,1.8327420609102105
2.356194490192345,5.684554555351011e-9,1.889796761733552
2.3876104167282426,5.792352638047489e-9,1.945912587660943
2.4190263432641403,5.897902819187216e-9,2.0011586575213487
2.450442269800038,6.000915796695053e-9,2.055599878437916
2.481858196335936,6.101119989151575e-9,2.1092971141232666
2.5132741228718336,6.198260503819883e-9,2.16230738817485
2.5446900494077314,6.292098217886341e-9,2.2146841086192217
2.576105975943629,6.382408967128427e-9,2.266477303464571
2.607521902479527,6.468982834768095e-9,2.3177338597825785
2.6389378290154246,6.551623532489324e-9,2.3684977609884874
2.6703537555513224,6.630147865297433e-9,2.4188103186407894
2.70176968208722,6.704385271926391e-9,2.468710396340038
2.733185608623118,6.774177432750874e-9,2.518234624253973
2.7646015351590156,6.839377937556081e-9,2.567417603502015
2.7960174616949134,6.899852006000276e-9,2.616292100150932
2.827433388230811,6.955476254138164e-9,2.664889228949459
2.858849314766709,7.0061385009277256e-9,2.7132386271969393
2.8902652413026066,7.051737609203173e-9,2.7613686193270195
2.9216811678385044,7.092183356149468e-9,2.8093063729128684
2.953097094374402,7.127396328855317e-9,2.857078046881658
2.9845130209103,7.157307841045483e-9,2.904708932775513
3.0159289474461977,7.181859867600242e-9,2.9522235899233906
3.0473448739820954,7.201004993960616e-9,2.9996459754005955
3.078760800517993,7.214706377992038e-9,3.0469995696553087
3.110176727053891,7.222937722339722e-9,3.094307498678688
3.1415926535897887,7.225683255758451e-9,3.1415926535897865